,times,directors_c1,directors_c2,directors_c3,genres_c1,genres_c2,genres_c3,Success
48,0.3305785123966942,-0.007396297911016581,-0.0008427960565334994,0.0010119138645486238,-0.7835175558523048,-0.020363127869435588,-0.3596453999894953,0
49,0.42148760330578516,-0.008686443788884578,-0.0008556774248444317,0.0012213891458456082,-0.8660255031050645,0.7429820629739065,-0.22541479525689226,0
50,0.24793388429752072,-0.010526924903688995,-0.0025742373382996032,-0.002160492642005709,-0.6968382607890633,-0.31289975561821975,-0.4208969769824948,0
51,0.7024793388429753,-0.012229185535052188,-0.026415786131750333,0.015287684235979542,1.1861730738641565,-0.19816309284655986,-0.21700136441523796,0
52,0.3801652892561984,-0.00868105931751923,-0.0008360164463359412,0.0013558234280750352,-0.7061860405279279,-0.5691859379527383,0.12940988839317372,0
53,0.4876033057851241,-0.0073963591758170865,-0.0008403553901196766,0.00101225974604801,-0.7944502116308039,-0.3349844098494742,0.15768431288307536,0
54,0.5289256198347108,-0.008541573174476243,-0.004499324091228108,0.013673656482555911,-0.44303743189782724,-0.49417928905217784,-0.07032555277101668,0
55,0.5206611570247934,-0.01279629263844207,0.014853867497940565,0.010875417058669923,1.115459921722127,0.6192103554498957,-0.2236248356657969,1
56,0.553719008264463,-0.01408617076615841,0.0012206555810797299,0.19527975621829782,-0.6475143718378282,-0.590421460364772,0.2140933209698243,0
57,0.44628099173553726,-0.00870896984576889,-0.0009943906041118226,0.0006814213143261272,1.3915973831844213,-0.2668477869997256,-0.3701970389725256,1
58,0.3305785123966942,-0.007396855241509093,-0.0008411410748286581,0.001011858939045135,-0.5992166051191625,-0.2330945267825307,-0.26141494106983404,0
59,0.33884297520661166,-0.01408617076615841,0.0012206555810797299,0.19527975621829782,-0.09307285543400086,-0.7802931942207354,0.20753490602649993,0
60,0.4793388429752068,-0.010428671953508991,-0.0022033421171395117,0.004754618400209071,-0.2664411503886436,-0.2529405133276016,-0.40802526576573145,0
61,0.347107438016529,-0.00873128172881161,-0.0008588970195579673,0.0011046429131612513,-0.50137061177228,-0.2232569208478729,-0.390377842520773,0
62,0.25619834710743805,-0.008666736448387617,-0.0010002466704288086,0.0011339098324090531,-0.7835175558523048,-0.020363127869435588,-0.3596453999894953,0
63,0.347107438016529,-0.007396577260133952,-0.0008405961756754993,0.001012081915593291,0.6620828217649694,0.9903325940812477,-0.1985610274362498,1
64,0.8512396694214877,-0.010360066776071646,-1.539942081214145e-05,-0.002173471164744459,1.2958138623217696,-0.13429722945878883,-0.48681834184933875,1
65,0.6363636363636365,-0.00870634667587895,-0.0009943847109196366,0.0010762656949001375,0.8803420542681925,-0.3450184647294475,0.05542569541441264,1
66,0.71900826446281,-0.01032949580306697,0.0012909493632545497,0.002612685627779958,0.11179258482863268,-0.23785549938359013,-0.8502693603341004,1
67,0.7024793388429753,-0.010360066776071646,-1.539942081214145e-05,-0.002173471164744459,1.2958138623217696,-0.13429722945878883,-0.48681834184933875,1
68,0.41322314049586784,-0.015229741512172667,0.019037211987226344,0.00018526118218570905,0.4966262768325167,0.6195619778079976,0.22623067182749093,0
69,0.6776859504132231,-0.008541573174476243,-0.004499324091228108,0.013673656482555911,1.3915973831844213,-0.2668477869997256,-0.3701970389725256,1
70,0.4297520661157026,-0.007396414360273833,-0.0008412284633966565,0.0010151906304250698,-0.6817245523719228,0.5302506640608114,-0.12718433633723086,0
71,0.9421487603305785,-0.007008238395033932,-0.11290193594256982,-0.022696122423623597,-0.08001256274822904,0.4960922338358112,0.2782895711747817,1
72,0.6859504132231407,-0.012689874760618088,-0.04559719369288595,0.11999974769249819,-0.5007617312076631,-0.6378706321059041,-0.02378578616411392,1
73,0.5867768595041323,-0.016838621759328043,-0.017253981953113378,0.0014712738343423994,0.6062607898595926,-0.734646395610047,0.7724908494511729,1
74,0.4793388429752068,-0.007396276559607111,-0.0008422151009786276,0.0010137452587314249,1.3915973831844213,-0.2668477869997256,-0.3701970389725256,1
75,0.5206611570247934,-0.011484700989750364,-0.014242697520206633,0.054137132247850474,-0.6687356995397289,-0.4308141272893709,-0.07402109847977045,0
76,0.7933884297520661,-0.0073965854156623715,-0.0008416269850540326,0.0010121316610999893,1.2958138623217696,-0.13429722945878883,-0.48681834184933875,1
77,1.0,-0.01032949580306697,0.0012909493632545497,0.002612685627779958,-0.7061860405279279,-0.5691859379527383,0.12940988839317372,0
78,0.5123966942148761,-0.008665187843486188,-0.0010194600100522661,0.0011112459871584692,-0.15165929407606782,-0.6633915127475365,-0.12240096425600627,0
79,0.71900826446281,-0.01821659877598845,-0.03500513967013461,-0.12734528439790807,-0.7061860405279279,-0.5691859379527383,0.12940988839317372,0
80,0.47107438016528924,-0.010026110242561228,-0.003349045016736982,0.0010605422569366805,1.0903895530015053,-0.065612535305623,-0.3336226672920509,0
81,0.6611570247933884,-0.00868105931751923,-0.0008360164463359412,0.0013558234280750352,-0.39379229579889835,-0.3017792209356966,-0.4146106156271218,1
82,0.39669421487603307,-0.008640025843748877,-0.0011327764947031932,0.0012686460313470467,-0.7512436467924887,0.3325310635539713,0.06020950625283296,0
83,0.6198347107438018,-0.00870634667587895,-0.0009943847109196366,0.0010762656949001375,1.3915973831844213,-0.2668477869997256,-0.3701970389725256,1
84,0.41322314049586784,-0.008690726042079462,-0.0007049986377939194,0.0013235124249868072,0.32926118906506774,0.4120047713664997,0.5425874158684932,0
85,0.3305785123966942,-0.007396671360538332,-0.0008408345202685101,0.0010133311309874849,-0.43767130626577655,-0.08471206767468643,-0.4136939000674617,0
86,0.19834710743801653,-0.007396242173934326,-0.0008411949515123066,0.0010129360764649848,0.10087679517889901,-0.23302080148015603,0.7635117090643988,0
87,0.3223140495867769,-0.0073961475530448205,-0.0008431633171699975,0.0010116532641521222,-0.6475996018858609,-0.6860876194259369,0.45934575867568006,0
88,0.7024793388429753,-0.007008238395033932,-0.11290193594256982,-0.022696122423623597,-0.4742440459979637,-0.8141201034225752,0.29011293983551245,1
89,0.5454545454545454,-0.0087229506028953,-0.0008619247683753476,0.0007953959350297806,-0.7663573552096292,-0.5106193561250595,-0.23350313439243078,0
90,0.4049586776859505,-0.009987653390021178,-0.005483999554763097,-0.0013680473903578717,1.2958138623217696,-0.13429722945878883,-0.48681834184933875,1
91,0.6446280991735538,0.99129764269628,0.0028469883838327346,-0.0023183875124914628,0.3110925473268642,-0.34632149481225427,-0.8525749485881865,1
92,0.41322314049586784,-0.014449652001580132,-0.009915331539272192,-0.02438244512049978,0.9100356124018626,0.6878950496030614,-0.07042916110850898,0
93,0.2975206611570249,-0.007396460941953289,-0.0008414780564721584,0.0010109320867019173,-0.679668355318228,-0.7454354092694097,0.44330861439280034,0
94,0.44628099173553726,-0.007396819516087741,-0.0008419223727923391,0.0010139711960266882,-0.11829612197802705,0.8423017573315057,0.40357343905466564,0
95,0.36363636363636376,-0.028955359140732294,-0.5657924014386438,-0.4374404781780523,0.4291151292607268,-0.38750123451097507,-0.735417541233009,0
96,0.347107438016529,-0.0073966579694710885,-0.000840090367414968,0.0010109465834862417,-0.44303743189782724,-0.49417928905217784,-0.07032555277101668,0
97,0.1900826446280992,-0.007396390375048274,-0.0008417487630334697,0.0010141170447111702,0.4508413716427252,-0.519134706648714,1.0413721678619152,0
98,0.5619834710743803,-0.011201040168687818,-5.746824647099364e-05,0.0034897985497843037,-0.7342033717292293,-0.35560540722042255,-0.4627184278154069,0
99,0.42148760330578516,-0.012229185535052188,-0.026415786131750333,0.015287684235979542,0.7788880851168432,-0.22671486336612567,-0.07123161778244019,1
100,0.5289256198347108,-0.028955359140732294,-0.5657924014386438,-0.4374404781780523,0.21530902646421296,-0.21377093727131702,-0.9691962514649987,1
101,0.3223140495867769,-0.007396155312407657,-0.0008427054183055884,0.001012351061347688,-0.11829612197802705,0.8423017573315057,0.40357343905466564,0
102,0.4297520661157026,-0.008700049693937017,-0.0007855515001360364,0.0011254540231939838,-0.06623503382093573,-0.28655732119054744,1.0897520336381523,0
103,0.31404958677685957,-0.007396416022362101,-0.0008416777203960905,0.0010102425301016312,-0.6561811494245308,-0.4223589431445713,0.24509553224662792,0
104,0.25619834710743805,-0.008689569999961542,-0.0008006755734733686,0.0009875497422575385,0.4566585124447051,1.059017288234414,-0.0453653528789623,0
105,0.5041322314049588,-0.016238344265597785,-0.007323013484804099,-0.012060522135220044,-0.05993458475279982,-0.07295386165115281,-0.7346862678267084,0
106,0.6033057851239669,-0.010931923417847765,0.00259431024210532,-0.0034357848279276686,0.6316463274122965,-0.1039575180517618,0.03480948823394146,0
107,0.2644628099173554,-0.0073965537433554685,-0.0008418826974814155,0.0010112641994459417,0.2086582562050596,1.1332038339743224,-0.12027975425193398,0
108,0.8099173553719008,-0.008541573174476243,-0.004499324091228108,0.013673656482555911,0.6757798842801589,-0.536926795103207,0.5850970068611092,1
109,0.3305785123966942,-0.009152250348504525,-0.018246215963128146,-0.014258821838954626,0.1454897245674646,-0.1416385558043183,-0.8878819423839954,1
110,0.8181818181818183,-0.029751375544475343,0.24939598601265928,0.6523097476859835,1.1861730738641565,-0.19816309284655986,-0.21700136441523796,0
111,0.24793388429752072,-0.007396382449700253,-0.0008421460815144128,0.0010128031474176643,0.3684977187821962,-0.17896416695232242,0.23454492939813143,0
112,0.347107438016529,-0.007396171592569935,-0.0008420026067013632,0.0010148257460325578,-0.12706225156836098,0.9463871319842683,0.3354789724343442,0
113,0.7438016528925622,-0.01043960907901771,-0.00042496925047233805,-0.00013078568148829848,0.10653037733883104,-0.5382298251860136,-0.3229036371414899,1
114,0.6033057851239669,-0.007396099297490214,-0.0008410131078457735,0.0010134389503257193,-0.5992166051191625,-0.2330945267825307,-0.26141494106983404,0
115,0.4876033057851241,-0.008695492117275144,-0.00106712227401655,0.000972854693581505,-0.17046922345569393,0.6084213417905331,-0.5528070707241693,0
116,0.16528925619834722,-0.010733418857084575,0.001138723081067518,0.0019072159638664882,-0.6296634642148312,-0.598608414461242,0.5589942582462548,0
117,0.33884297520661166,-0.008683783936448525,-0.0010180328650859411,0.001406311271370657,-0.628995341588967,-0.21491217977203134,-0.27760067998578997,0
118,0.5289256198347108,-0.025830067833261156,0.009533389645987359,-0.09016086989616742,0.6062607898595926,-0.734646395610047,0.7724908494511729,1
119,0.6115702479338845,-0.01051118862122458,-0.0006637991921711748,-0.0036288754542899765,-0.679668355318228,-0.7454354092694097,0.44330861439280034,0
120,0.4628099173553719,-0.01036034719084549,-0.0013709270211838417,0.0017709429433134822,-0.679668355318228,-0.7454354092694097,0.44330861439280034,0
121,0.6363636363636365,-0.008701947886320154,-0.0007459407289271532,0.0013013691653756257,-0.5780932465320403,-0.08904782202260146,-0.5128410745467831,1
122,0.5950413223140496,-0.007008238395033932,-0.11290193594256982,-0.022696122423623597,0.12125313782829925,-0.4427212203084087,0.8369078595102885,1
123,0.5041322314049588,-0.013802814483323595,0.009621095252482288,0.06513078388493533,1.3915973831844213,-0.2668477869997256,-0.3701970389725256,1
124,0.23140495867768607,-0.008650739978431339,-0.0008522324552678418,0.001121497406463362,-0.09026943052789273,0.924271744733162,0.35592484668472973,0
125,0.5289256198347108,-0.01179885076395277,-0.007514325457935258,0.030919590402733343,-0.7793462080418226,0.4504454352251225,-0.28666637224989133,0
126,0.4297520661157026,-0.007396231324943244,-0.0008423995441926027,0.0010152781133834416,-0.5992166051191625,-0.2330945267825307,-0.26141494106983404,0
127,0.8181818181818183,-0.01032949580306697,0.0012909493632545497,0.002612685627779958,-0.3926876319273025,-0.29988923722635413,-0.4214872916135757,1
128,0.6446280991735538,-0.007396524827604795,-0.0008423339867655082,0.001010987358257769,-0.8209678968405034,-0.15873493853280332,-0.15621441311655193,0
129,0.31404958677685957,-0.007396385427920626,-0.0008418437988230267,0.0010108488192524068,-0.6817245523719228,0.5302506640608114,-0.12718433633723086,0
130,0.7933884297520661,-0.012229185535052188,-0.026415786131750333,0.015287684235979542,0.08583376867656412,-0.67272841705723,-0.25955949453041394,1
131,0.38842975206611574,-0.010392447333277993,-0.00026295677191933835,-0.0026679889722439386,0.08712818734223735,0.7736170631783399,0.2503777644973779,1
132,0.4545454545454546,-0.010343117748767318,-0.00016795203629904403,0.025302263549958404,0.9230244652340559,-0.27316974174712094,-0.017265923251048438,0
133,0.42148760330578516,-0.009419552375650628,-0.0006453940365750928,-0.003713877984230941,0.6013398389879782,0.24893483755419943,-0.3328913938857504,0
134,0.6280991735537191,-0.007396623588870195,-0.0008417148421960359,0.001010217395982021,0.8635883219422604,-0.34889168352159833,0.19551253967628096,1
135,0.18181818181818188,-0.007396299234831012,-0.0008422398653383065,0.0010159928644249583,-0.5992166051191625,-0.2330945267825307,-0.26141494106983404,0
136,0.4545454545454546,-0.01821659877598845,-0.03500513967013461,-0.12734528439790807,-0.15165929407606782,-0.6633915127475365,-0.12240096425600627,0
137,0.23140495867768607,-0.0073962142176078995,-0.0008423973414278114,0.0010139986268825642,0.6554035416307586,-0.32722637627495504,0.5117008564152186,0
138,0.5371900826446281,-0.013727494502963612,0.02745972410627175,0.015578457049372704,1.3915973831844213,-0.2668477869997256,-0.3701970389725256,1
139,0.4297520661157026,-0.008684455106763899,-0.0010838943618762603,0.0012217012307538056,-0.8660255031050645,0.7429820629739065,-0.22541479525689226,0
140,0.3801652892561984,-0.010300121284857543,-0.004875571773354641,-0.0002621021900206419,0.4966262768325167,0.6195619778079976,0.22623067182749093,0
141,0.4545454545454546,-0.010300121284857543,-0.004875571773354641,-0.0002621021900206419,0.3613299424974352,0.47135256120997215,0.5586245601513732,0
142,0.19834710743801653,-0.008685426737902185,-0.000816039161532535,0.0009223970947579889,0.32926118906506774,0.4120047713664997,0.5425874158684932,0
143,0.5454545454545454,-0.009899899544304263,0.0009033594424112928,0.0071260896744551605,1.3915973831844213,-0.2668477869997256,-0.3701970389725256,1
144,0.4297520661157026,-0.010554793490100857,0.0007180383177018365,0.0071292545690936505,0.9230244652340559,-0.27316974174712094,-0.017265923251048438,0
145,0.6446280991735538,-0.008652721183199869,-0.0010200732073130162,0.0010795484677629493,1.1870352131963875,-0.4587561173734852,0.15947427247417043,1
146,0.4628099173553719,-0.007396471504927425,-0.0008419401518482224,0.0010158445301382728,-0.6856715625054217,-0.010525521934777946,-0.48860830144043443,0
147,0.5206611570247934,-0.010918327521233374,0.0037938820288600595,0.0024279983813444562,0.9100356124018626,0.6878950496030614,-0.07042916110850898,0
148,0.3553719008264463,-0.007396522730104426,-0.0008405524852229837,0.0010131259627762794,-0.7342033717292293,-0.35560540722042255,-0.4627184278154069,0
149,0.6446280991735538,-0.029751375544475343,0.24939598601265928,0.6523097476859835,-0.11950531059566802,-0.5083775638428996,-0.3516162576789824,0
150,0.6776859504132231,-0.010503844270023472,-0.002559361952074907,0.0024441617157948373,0.981610903876123,-0.3900714232203194,0.3126699470314581,0
151,0.4297520661157026,-0.007396604749471803,-0.0008413808620945206,0.0010142775605847909,-0.679668355318228,-0.7454354092694097,0.44330861439280034,0
152,0.2892561983471075,-0.007396091225198272,-0.0008440384808085823,0.00101115735492726,0.567193151147599,0.3776420847927279,-0.22724454998150093,0
153,0.49586776859504145,-0.007396263764623711,-0.0008416330857833712,0.0010121208821129706,-0.5898880416427703,-0.14307607947571474,-0.37198699856362105,0
154,0.2975206611570249,-0.0073964425082208895,-0.0008437714234943212,0.0010117615102356184,0.6620828217649694,0.9903325940812477,-0.1985610274362498,1
155,0.5289256198347108,-0.010366808856191631,-0.002004302009509305,0.004230519247324134,1.0205702511047565,0.006519846161375597,-0.252308358211048,0
156,0.5289256198347108,-0.01115151625512126,-0.0008797275025451754,0.006743004975644444,0.6345394385809913,-0.456185928664141,-0.8886132157902967,1
157,0.33884297520661166,-0.010902688630870001,0.0011880619586426813,0.0004941067443206993,0.6042045928058984,0.5410396777201741,0.20199789872114204,1
158,0.5619834710743803,-0.016838621759328043,-0.017253981953113378,0.0014712738343423994,-0.10368537480913437,-0.4249291318539153,1.2931830205110952,0
159,0.42148760330578516,-0.00868111188003707,-0.0013104346678807588,0.0010124011511238229,1.115459921722127,0.6192103554498957,-0.2236248356657969,1
160,0.4297520661157026,-0.0073965231689586425,-0.0008401356565554779,0.0010120390168258462,-0.3025970727111691,1.0550331562446007,0.30534298013500455,0
161,0.2148760330578513,-0.007396159996175236,-0.0008411079083352886,0.0010164795445898303,-0.09275271903063519,-0.11030784987387697,0.7758533076385247,0
162,0.3223140495867769,-0.009987653390021178,-0.005483999554763097,-0.0013680473903578717,-0.4733439203221458,-0.1412869334462164,-0.43802643489070864,0
163,0.4793388429752068,-0.007396524881933539,-0.0008421212124135658,0.0010126445161705788,-0.6101492608976617,-0.5477158087625694,0.2559147718027365,0
164,0.38842975206611574,-0.008684912690741096,-0.0008343841478354257,0.0013135012490390686,-0.6048870534078603,-0.2473414829601459,-0.27145095138987385,0
165,0.43801652892561993,-0.013727494502963612,0.02745972410627175,0.015578457049372704,-0.5208848150894493,-0.27414952654654573,-0.08729835607725435,0
166,0.28099173553719015,-0.008700049693937017,-0.0007855515001360364,0.0011254540231939838,-0.6687356995397289,-0.4308141272893709,-0.07402109847977045,0
167,0.4876033057851241,-0.008683612846433928,-0.0007054449856558392,0.0012567632848388272,-0.8660255031050645,0.7429820629739065,-0.22541479525689226,0
168,0.553719008264463,-0.01051118862122458,-0.0006637991921711748,-0.0036288754542899765,-0.7835175558523048,-0.020363127869435588,-0.3596453999894953,0
169,0.5123966942148761,-0.007396355994757325,-0.000842540735377563,0.0010128326908643577,-0.7061008104798951,-0.4735197788915737,-0.1158425493126826,0
170,0.2148760330578513,-0.007396499542338098,-0.0008408089308432363,0.0010126335949212316,0.12739448038859844,-0.40927027279682715,1.077410435064026,0
171,0.6115702479338845,-0.008665187843486188,-0.0010194600100522661,0.0011112459871584692,-0.09900077956464103,-0.47696265739144816,-0.3315715925642198,0
172,0.4793388429752068,-0.007396265982878199,-0.0008415274547519163,0.0010138062806828577,1.3915973831844213,-0.2668477869997256,-0.3701970389725256,1
173,0.6776859504132231,-0.0073963168733753,-0.000841563234444403,0.0010144932429856591,-0.1855829318728343,-0.2347290778884982,-0.8465197113694335,0
174,0.39669421487603307,-0.008683780711570875,-0.0010064124657018678,0.0015500850633001822,-0.5023466072472978,-0.6962057317514239,-0.05676293866721185,1
175,0.33884297520661166,-0.008673850927457306,-0.0008254069470575714,0.001466428751603277,0.32926118906506774,0.4120047713664997,0.5425874158684932,0
176,0.38842975206611574,-0.008679878701717788,-0.0007858132044011307,0.0014288155512858875,1.3915973831844213,-0.2668477869997256,-0.3701970389725256,1
177,0.6611570247933884,-0.010360066776071646,-1.539942081214145e-05,-0.002173471164744459,-0.5208848150894493,-0.27414952654654573,-0.08729835607725435,0
178,0.5619834710743803,-0.00868243682003198,-0.0009583523427908594,0.0013535359187212854,-0.7077709165675622,-0.6275210375982583,0.09643273589007602,0
179,0.49586776859504145,-0.009152250348504525,-0.018246215963128146,-0.014258821838954626,1.3915973831844213,-0.2668477869997256,-0.3701970389725256,1
180,0.44628099173553726,-0.011004752033979446,-0.0008907851806432301,0.004273353181391212,0.9550932186664238,-0.21382195190364828,-0.0012287789681685952,0
181,0.5454545454545454,-0.01279629263844207,0.014853867497940565,0.010875417058669923,1.3915973831844213,-0.2668477869997256,-0.3701970389725256,1
182,0.2727272727272728,-0.007396419776349567,-0.0008421120220879453,0.0010132984676738841,-0.618730808436332,-0.28398713248120366,0.04166454537368435,0
183,0.4297520661157026,-0.007396351704231753,-0.0008425447381782554,0.0010122395065799328,-0.8660255031050645,0.7429820629739065,-0.22541479525689226,0
184,0.4876033057851241,-0.015229741512172667,0.019037211987226344,0.00018526118218570905,-0.3025970727111691,1.0550331562446007,0.30534298013500455,0
185,0.39669421487603307,-0.007396411169410558,-0.0008418565167762759,0.0010112083665053063,0.4291151292607268,-0.38750123451097507,-0.735417541233009,0
186,0.23140495867768607,-0.007396300861334956,-0.000840098678461087,0.0010122382359238212,-0.5992166051191625,-0.2330945267825307,-0.26141494106983404,0
187,0.6446280991735538,-0.029751375544475343,0.24939598601265928,0.6523097476859835,1.3915973831844213,-0.2668477869997256,-0.3701970389725256,1
188,0.3801652892561984,-0.008660291831608595,-0.0010244721181369093,0.0011141760224049522,1.2958138623217696,-0.13429722945878883,-0.48681834184933875,1
189,0.49586776859504145,-0.007396043158340471,-0.0008436832978369361,0.0010141617070626807,1.0903895530015053,-0.065612535305623,-0.3336226672920509,0
190,0.578512396694215,-0.008706783688078921,-0.0007955847133181506,0.0012512940497933832,1.3915973831844213,-0.2668477869997256,-0.3701970389725256,1
191,0.31404958677685957,-0.0073965303937388515,-0.0008403467627336779,0.0010121231051099721,0.9100356124018626,0.6878950496030614,-0.07042916110850898,0
192,0.42148760330578516,-0.01279629263844207,0.014853867497940565,0.010875417058669923,0.3987802834856338,0.6097243718733398,0.35519357327842993,0
